spawns	name	room	loc_x	loc_y	loc_z	yaw	script	mood	animation_mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value	radius	planet_level
tusken_raider		world	-3986.196777	60	6313.29541		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-4009.363525	60	6243.469238		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-4009.363525	60	6243.469238		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-4009.363525	60	6243.469238		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_sniper		world	-4006.7229	68.51328278	6290.500488		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_sniper		world	-4006.7229	68.51328278	6290.500488		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_sniper		world	-4006.7229	68.51328278	6290.500488		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
jabba_henchman		world	5098.371094	22.58852196	595.0344849		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
jabba_henchman		world	5098.371094	22.58852196	595.0344849		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
jabba_henchman		world	5098.371094	22.58852196	595.0344849		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
jabba_henchman		world	5098.371094	22.58852196	595.0344849		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
dune_beetle		world	6547.725586	102.9482651	-1323.073364		theme_park.dungeon.generic_death			480	int:ai.defaultCalmBehavior=2						1.5	1
dune_beetle		world	6547.725586	102.9482651	-1323.073364		theme_park.dungeon.generic_death			480	int:ai.defaultCalmBehavior=2						1.5	1
dune_beetle		world	6547.725586	102.9482651	-1323.073364		theme_park.dungeon.generic_death			480	int:ai.defaultCalmBehavior=2						1.5	1
krayt_dragon_ancient		world	7432.96	6.44365	4561.59		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	0
krayt_dragon_grand		world	7428	5.70503	4528.97		theme_park.dungeon.generic_death			1800	int:ai.defaultCalmBehavior=2						1.5	0
krayt_dragon_grand		world	7428	5.70503	4528.97		theme_park.dungeon.generic_death			1800	int:ai.defaultCalmBehavior=2						1.5	0
dwarf_nuna		world	3329.1	6.88364	-5225.49		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3329.1	6.88364	-5225.49		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3329.1	6.88364	-5225.49		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3329.1	6.88364	-5225.49		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3329.1	6.88364	-5225.49		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3329.1	6.88364	-5225.49		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3329.1	6.88364	-5225.49		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3329.1	6.88364	-5225.49		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3329.1	6.88364	-5225.49		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3329.1	6.88364	-5225.49		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3366.72	7.38263	-5233.61		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3366.72	7.38263	-5233.61		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3366.72	7.38263	-5233.61		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3366.72	7.38263	-5233.61		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3366.72	7.38263	-5233.61		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3366.72	7.38263	-5233.61		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3366.72	7.38263	-5233.61		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3366.72	7.38263	-5233.61		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3366.72	7.38263	-5233.61		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
dwarf_nuna		world	3366.72	7.38263	-5233.61		theme_park.dungeon.generic_death			60	int:ai.defaultCalmBehavior=2						5	1
commoner_human_male		world	-2709.17	5	2180.03		conversation.c_newbie_associate			1	int:ai.defaultCalmBehavior=1						0	0
newbie_tutorial_mentor		world	3484.39	5	-4808.66		conversation.trehla_keelo			1	int:ai.defaultCalmBehavior=1						0	0
sewer_worrt		world	3288.14	5.13493	-5071.38		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						10	1
sewer_worrt		world	3288.14	5.13493	-5071.38		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						10	1
sewer_worrt		world	3288.14	5.13493	-5071.38		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						10	1
sewer_worrt		world	3288.14	5.13493	-5071.38		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						10	1
sewer_worrt		world	3288.14	5.13493	-5071.38		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						10	1
sewer_worrt		world	3288.14	5.13493	-5071.38		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						10	1
mound_mite		world	3397.34	52.3082	-4292.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3397.34	52.3082	-4292.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3397.34	52.3082	-4292.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3397.34	52.3082	-4292.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3397.34	52.3082	-4292.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3397.34	52.3082	-4292.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3420.2	52.5683	-4273.04		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3420.2	52.5683	-4273.04		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3420.2	52.5683	-4273.04		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3420.2	52.5683	-4273.04		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3420.2	52.5683	-4273.04		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3420.2	52.5683	-4273.04		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3408.92	52.6488	-4304.31		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3408.92	52.6488	-4304.31		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3408.92	52.6488	-4304.31		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3408.92	52.6488	-4304.31		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3408.92	52.6488	-4304.31		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3408.92	52.6488	-4304.31		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3492.28	79.57334	-4303.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3492.28	79.57334	-4303.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3492.28	79.57334	-4303.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3492.28	79.57334	-4303.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3492.28	79.57334	-4303.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3492.28	79.57334	-4303.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3508.6	81.8539	-4303.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3508.6	81.8539	-4303.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3508.6	81.8539	-4303.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3508.6	81.8539	-4303.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3508.6	81.8539	-4303.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3508.6	81.8539	-4303.67		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3508.17	75.0878	-4320.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3508.17	75.0878	-4320.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3508.17	75.0878	-4320.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3508.17	75.0878	-4320.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3508.17	75.0878	-4320.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3508.17	75.0878	-4320.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3583.83	56.5648	-4344.33		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3583.83	56.5648	-4344.33		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3583.83	56.5648	-4344.33		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3583.83	56.5648	-4344.33		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3583.83	56.5648	-4344.33		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3583.83	56.5648	-4344.33		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3605.09	54.7971	-4355.88		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3605.09	54.7971	-4355.88		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3605.09	54.7971	-4355.88		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3605.09	54.7971	-4355.88		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3605.09	54.7971	-4355.88		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3605.09	54.7971	-4355.88		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3590.1	55.5407	-4360.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3590.1	55.5407	-4360.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3590.1	55.5407	-4360.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3590.1	55.5407	-4360.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3590.1	55.5407	-4360.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3590.1	55.5407	-4360.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3729.19	177.314	-4462.23		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
mound_mite		world	3729.19	177.314	-4462.23		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
mound_mite		world	3729.19	177.314	-4462.23		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
mound_mite		world	3729.19	177.314	-4462.23		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
mound_mite		world	3729.19	177.314	-4462.23		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
mound_mite		world	3729.19	177.314	-4462.23		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
mound_mite		world	3729.19	177.314	-4462.23		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
womprat		world	3757.63	164.872	-4456.91		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
womprat		world	3757.63	164.872	-4456.91		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
womprat		world	3757.63	164.872	-4456.91		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
womprat		world	3757.63	164.872	-4456.91		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
womprat		world	3757.63	164.872	-4456.91		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
womprat		world	3757.63	164.872	-4456.91		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
womprat		world	3757.63	164.872	-4456.91		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						30	1
mound_mite		world	3836.45	50.2333	-50559.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3836.45	50.2333	-50559.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3836.45	50.2333	-50559.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3836.45	50.2333	-50559.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3836.45	50.2333	-50559.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3836.45	50.2333	-50559.09		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3819.55	51.8644	-5050.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3819.55	51.8644	-5050.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3819.55	51.8644	-5050.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3819.55	51.8644	-5050.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3819.55	51.8644	-5050.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3819.55	51.8644	-5050.3		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3837.52	47.361	-5038.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3837.52	47.361	-5038.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3837.52	47.361	-5038.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3837.52	47.361	-5038.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3837.52	47.361	-5038.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3837.52	47.361	-5038.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3564.88	66.9975	-5192.97		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3564.88	66.9975	-5192.97		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3564.88	66.9975	-5192.97		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3564.88	66.9975	-5192.97		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3564.88	66.9975	-5192.97		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3564.88	66.9975	-5192.97		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3575.71	71.3108	-5218.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3575.71	71.3108	-5218.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3575.71	71.3108	-5218.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3575.71	71.3108	-5218.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3575.71	71.3108	-5218.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3575.71	71.3108	-5218.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3582.84	73.4112	-5243.08		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3582.84	73.4112	-5243.08		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3582.84	73.4112	-5243.08		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3582.84	73.4112	-5243.08		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3582.84	73.4112	-5243.08		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3582.84	73.4112	-5243.08		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3206.24	6.5254	-5297.14		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3206.24	6.5254	-5297.14		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3206.24	6.5254	-5297.14		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3206.24	6.5254	-5297.14		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3206.24	6.5254	-5297.14		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3206.24	6.5254	-5297.14		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3182.62	8.25054	-5308.35		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3182.62	8.25054	-5308.35		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3182.62	8.25054	-5308.35		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3182.62	8.25054	-5308.35		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3182.62	8.25054	-5308.35		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3182.62	8.25054	-5308.35		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3185.39	7.86228	-5276.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3185.39	7.86228	-5276.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3185.39	7.86228	-5276.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3185.39	7.86228	-5276.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3185.39	7.86228	-5276.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3185.39	7.86228	-5276.05		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3061.34	8.5761	-5195.66		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3061.34	8.5761	-5195.66		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3061.34	8.5761	-5195.66		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3061.34	8.5761	-5195.66		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3061.34	8.5761	-5195.66		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	3061.34	8.5761	-5195.66		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3025.48	7.91999	-5179.37		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3025.48	7.91999	-5179.37		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3025.48	7.91999	-5179.37		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3025.48	7.91999	-5179.37		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3025.48	7.91999	-5179.37		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	3025.48	7.91999	-5179.37		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3053.39	7.54702	-5158.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3053.39	7.54702	-5158.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3053.39	7.54702	-5158.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3053.39	7.54702	-5158.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3053.39	7.54702	-5158.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	3053.39	7.54702	-5158.81		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2981.28	15.8737	-4981.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2981.28	15.8737	-4981.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2981.28	15.8737	-4981.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2981.28	15.8737	-4981.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2981.28	15.8737	-4981.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2981.28	15.8737	-4981.74		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2965.4	19.4611	-4952.71		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2965.4	19.4611	-4952.71		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2965.4	19.4611	-4952.71		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2965.4	19.4611	-4952.71		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2965.4	19.4611	-4952.71		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2965.4	19.4611	-4952.71		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	2998.05	17.4711	-4934.75		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	2998.05	17.4711	-4934.75		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	2998.05	17.4711	-4934.75		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	2998.05	17.4711	-4934.75		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	2998.05	17.4711	-4934.75		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	2998.05	17.4711	-4934.75		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2928	36.9425	-4790.72		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2928	36.9425	-4790.72		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2928	36.9425	-4790.72		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2928	36.9425	-4790.72		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2928	36.9425	-4790.72		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
mound_mite		world	2928	36.9425	-4790.72		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2932.28	41.2908	-4759.94		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2932.28	41.2908	-4759.94		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2932.28	41.2908	-4759.94		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2932.28	41.2908	-4759.94		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2932.28	41.2908	-4759.94		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
womprat		world	2932.28	41.2908	-4759.94		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	2902.35	36.4516	-4768.69		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	2902.35	36.4516	-4768.69		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	2902.35	36.4516	-4768.69		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
rill_tempest		world	2902.35	36.4516	-4768.69		theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2						20	1
