SHARED_TEMPLATE	PLAYER_TEMPLATE	SKILL_MOD_VALUE	AVAILABLE_AT_CREATION	SERVER_TEMPLATE	SERVER_PLAYER_TEMPLATE
object/tangible/hair/human/shared_hair_human_male_s24.iff	object/creature/player/shared_human_male.iff	10	0	object/tangible/hair/human/hair_human_male_s24.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s25.iff	object/creature/player/shared_human_male.iff	1	1	object/tangible/hair/human/hair_human_male_s25.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s26.iff	object/creature/player/shared_human_male.iff	1	1	object/tangible/hair/human/hair_human_male_s26.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s27.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s27.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s28.iff	object/creature/player/shared_human_male.iff	1	1	object/tangible/hair/human/hair_human_male_s28.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s29.iff	object/creature/player/shared_human_male.iff	8	0	object/tangible/hair/human/hair_human_male_s29.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s30.iff	object/creature/player/shared_human_male.iff	6	0	object/tangible/hair/human/hair_human_male_s30.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s31.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s31.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s32.iff	object/creature/player/shared_human_male.iff	1	1	object/tangible/hair/human/hair_human_male_s32.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s33.iff	object/creature/player/shared_human_male.iff	3	0	object/tangible/hair/human/hair_human_male_s33.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s34.iff	object/creature/player/shared_human_male.iff	4	0	object/tangible/hair/human/hair_human_male_s34.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s35.iff	object/creature/player/shared_human_male.iff	1	1	object/tangible/hair/human/hair_human_male_s35.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s37.iff	object/creature/player/shared_human_male.iff	1	1	object/tangible/hair/human/hair_human_male_s37.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s38.iff	object/creature/player/shared_human_male.iff	1	1	object/tangible/hair/human/hair_human_male_s38.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s39.iff	object/creature/player/shared_human_male.iff	1	1	object/tangible/hair/human/hair_human_male_s39.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s40.iff	object/creature/player/shared_human_male.iff	1	1	object/tangible/hair/human/hair_human_male_s40.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s41.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s41.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s42.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s42.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s43.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s43.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s44.iff	object/creature/player/shared_human_male.iff	6	0	object/tangible/hair/human/hair_human_male_s44.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s45.iff	object/creature/player/shared_human_male.iff	8	0	object/tangible/hair/human/hair_human_male_s45.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s46.iff	object/creature/player/shared_human_male.iff	6	0	object/tangible/hair/human/hair_human_male_s46.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s47.iff	object/creature/player/shared_human_male.iff	8	0	object/tangible/hair/human/hair_human_male_s47.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s48.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s48.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s49.iff	object/creature/player/shared_human_male.iff	6	0	object/tangible/hair/human/hair_human_male_s49.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s50.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s50.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s51.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s51.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s52.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s52.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s53.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s53.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s54.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s54.iff	object/creature/player/human_male.iff
object/tangible/hair/human/shared_hair_human_male_s55.iff	object/creature/player/shared_human_male.iff	12	0	object/tangible/hair/human/hair_human_male_s55.iff	object/creature/player/human_male.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s01.iff	object/creature/player/shared_rodian_female.iff	6	0	object/tangible/hair/rodian/hair_rodian_female_s01.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s02.iff	object/creature/player/shared_rodian_female.iff	1	1	object/tangible/hair/rodian/hair_rodian_female_s02.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s03.iff	object/creature/player/shared_rodian_female.iff	8	0	object/tangible/hair/rodian/hair_rodian_female_s03.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s04.iff	object/creature/player/shared_rodian_female.iff	2	0	object/tangible/hair/rodian/hair_rodian_female_s04.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s05.iff	object/creature/player/shared_rodian_female.iff	3	0	object/tangible/hair/rodian/hair_rodian_female_s05.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s06.iff	object/creature/player/shared_rodian_female.iff	1	1	object/tangible/hair/rodian/hair_rodian_female_s06.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s07.iff	object/creature/player/shared_rodian_female.iff	1	1	object/tangible/hair/rodian/hair_rodian_female_s07.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s08.iff	object/creature/player/shared_rodian_female.iff	5	0	object/tangible/hair/rodian/hair_rodian_female_s08.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s09.iff	object/creature/player/shared_rodian_female.iff	1	1	object/tangible/hair/rodian/hair_rodian_female_s09.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s10.iff	object/creature/player/shared_rodian_female.iff	1	1	object/tangible/hair/rodian/hair_rodian_female_s10.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s12.iff	object/creature/player/shared_rodian_female.iff	10	0	object/tangible/hair/rodian/hair_rodian_female_s12.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s13.iff	object/creature/player/shared_rodian_female.iff	8	0	object/tangible/hair/rodian/hair_rodian_female_s13.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s14.iff	object/creature/player/shared_rodian_female.iff	10	0	object/tangible/hair/rodian/hair_rodian_female_s14.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s15.iff	object/creature/player/shared_rodian_female.iff	6	0	object/tangible/hair/rodian/hair_rodian_female_s15.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s16.iff	object/creature/player/shared_rodian_female.iff	1	1	object/tangible/hair/rodian/hair_rodian_female_s16.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s17.iff	object/creature/player/shared_rodian_female.iff	10	0	object/tangible/hair/rodian/hair_rodian_female_s17.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s18.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s18.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s19.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s19.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s20.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s20.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s21.iff	object/creature/player/shared_rodian_female.iff	1	1	object/tangible/hair/rodian/hair_rodian_female_s21.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s22.iff	object/creature/player/shared_rodian_female.iff	1	1	object/tangible/hair/rodian/hair_rodian_female_s22.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s23.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s23.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s24.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s24.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s25.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s25.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s26.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s26.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s27.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s27.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s28.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s28.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s29.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s29.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s30.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s30.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s31.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s31.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s32.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s32.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s33.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s33.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s34.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s34.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s35.iff	object/creature/player/shared_rodian_female.iff	10	0	object/tangible/hair/rodian/hair_rodian_female_s35.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s36.iff	object/creature/player/shared_rodian_female.iff	10	0	object/tangible/hair/rodian/hair_rodian_female_s36.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s37.iff	object/creature/player/shared_rodian_female.iff	10	0	object/tangible/hair/rodian/hair_rodian_female_s37.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s38.iff	object/creature/player/shared_rodian_female.iff	2	0	object/tangible/hair/rodian/hair_rodian_female_s38.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s39.iff	object/creature/player/shared_rodian_female.iff	4	0	object/tangible/hair/rodian/hair_rodian_female_s39.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s40.iff	object/creature/player/shared_rodian_female.iff	6	0	object/tangible/hair/rodian/hair_rodian_female_s40.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s41.iff	object/creature/player/shared_rodian_female.iff	10	0	object/tangible/hair/rodian/hair_rodian_female_s41.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s42.iff	object/creature/player/shared_rodian_female.iff	2	0	object/tangible/hair/rodian/hair_rodian_female_s42.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s43.iff	object/creature/player/shared_rodian_female.iff	5	0	object/tangible/hair/rodian/hair_rodian_female_s43.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s44.iff	object/creature/player/shared_rodian_female.iff	6	0	object/tangible/hair/rodian/hair_rodian_female_s44.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s45.iff	object/creature/player/shared_rodian_female.iff	6	0	object/tangible/hair/rodian/hair_rodian_female_s45.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s46.iff	object/creature/player/shared_rodian_female.iff	3	0	object/tangible/hair/rodian/hair_rodian_female_s46.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s47.iff	object/creature/player/shared_rodian_female.iff	5	0	object/tangible/hair/rodian/hair_rodian_female_s47.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s48.iff	object/creature/player/shared_rodian_female.iff	8	0	object/tangible/hair/rodian/hair_rodian_female_s48.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s49.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s49.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s50.iff	object/creature/player/shared_rodian_female.iff	3	0	object/tangible/hair/rodian/hair_rodian_female_s50.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s51.iff	object/creature/player/shared_rodian_female.iff	8	0	object/tangible/hair/rodian/hair_rodian_female_s51.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s52.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s52.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s53.iff	object/creature/player/shared_rodian_female.iff	4	0	object/tangible/hair/rodian/hair_rodian_female_s53.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s54.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s54.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s55.iff	object/creature/player/shared_rodian_female.iff	8	0	object/tangible/hair/rodian/hair_rodian_female_s55.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_female_s56.iff	object/creature/player/shared_rodian_female.iff	12	0	object/tangible/hair/rodian/hair_rodian_female_s56.iff	object/creature/player/rodian_female.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s01.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s01.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s02.iff	object/creature/player/shared_rodian_male.iff	3	0	object/tangible/hair/rodian/hair_rodian_male_s02.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s03.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s03.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s04.iff	object/creature/player/shared_rodian_male.iff	1	1	object/tangible/hair/rodian/hair_rodian_male_s04.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s05.iff	object/creature/player/shared_rodian_male.iff	1	1	object/tangible/hair/rodian/hair_rodian_male_s05.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s06.iff	object/creature/player/shared_rodian_male.iff	1	1	object/tangible/hair/rodian/hair_rodian_male_s06.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s07.iff	object/creature/player/shared_rodian_male.iff	10	0	object/tangible/hair/rodian/hair_rodian_male_s07.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s08.iff	object/creature/player/shared_rodian_male.iff	1	1	object/tangible/hair/rodian/hair_rodian_male_s08.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s09.iff	object/creature/player/shared_rodian_male.iff	1	1	object/tangible/hair/rodian/hair_rodian_male_s09.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s10.iff	object/creature/player/shared_rodian_male.iff	1	1	object/tangible/hair/rodian/hair_rodian_male_s10.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s11.iff	object/creature/player/shared_rodian_male.iff	1	1	object/tangible/hair/rodian/hair_rodian_male_s11.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s12.iff	object/creature/player/shared_rodian_male.iff	5	0	object/tangible/hair/rodian/hair_rodian_male_s12.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s13.iff	object/creature/player/shared_rodian_male.iff	1	1	object/tangible/hair/rodian/hair_rodian_male_s13.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s14.iff	object/creature/player/shared_rodian_male.iff	8	0	object/tangible/hair/rodian/hair_rodian_male_s14.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s15.iff	object/creature/player/shared_rodian_male.iff	6	0	object/tangible/hair/rodian/hair_rodian_male_s15.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s16.iff	object/creature/player/shared_rodian_male.iff	1	1	object/tangible/hair/rodian/hair_rodian_male_s16.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s17.iff	object/creature/player/shared_rodian_male.iff	3	0	object/tangible/hair/rodian/hair_rodian_male_s17.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s18.iff	object/creature/player/shared_rodian_male.iff	5	0	object/tangible/hair/rodian/hair_rodian_male_s18.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s19.iff	object/creature/player/shared_rodian_male.iff	6	0	object/tangible/hair/rodian/hair_rodian_male_s19.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s20.iff	object/creature/player/shared_rodian_male.iff	8	0	object/tangible/hair/rodian/hair_rodian_male_s20.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s21.iff	object/creature/player/shared_rodian_male.iff	10	0	object/tangible/hair/rodian/hair_rodian_male_s21.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s22.iff	object/creature/player/shared_rodian_male.iff	3	0	object/tangible/hair/rodian/hair_rodian_male_s22.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s23.iff	object/creature/player/shared_rodian_male.iff	5	0	object/tangible/hair/rodian/hair_rodian_male_s23.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s24.iff	object/creature/player/shared_rodian_male.iff	6	0	object/tangible/hair/rodian/hair_rodian_male_s24.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s25.iff	object/creature/player/shared_rodian_male.iff	8	0	object/tangible/hair/rodian/hair_rodian_male_s25.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s26.iff	object/creature/player/shared_rodian_male.iff	10	0	object/tangible/hair/rodian/hair_rodian_male_s26.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s27.iff	object/creature/player/shared_rodian_male.iff	3	0	object/tangible/hair/rodian/hair_rodian_male_s27.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s28.iff	object/creature/player/shared_rodian_male.iff	5	0	object/tangible/hair/rodian/hair_rodian_male_s28.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s29.iff	object/creature/player/shared_rodian_male.iff	6	0	object/tangible/hair/rodian/hair_rodian_male_s29.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s30.iff	object/creature/player/shared_rodian_male.iff	8	0	object/tangible/hair/rodian/hair_rodian_male_s30.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s31.iff	object/creature/player/shared_rodian_male.iff	10	0	object/tangible/hair/rodian/hair_rodian_male_s31.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s32.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s32.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s33.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s33.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s34.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s34.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s35.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s35.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s36.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s36.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s37.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s37.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s38.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s38.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s39.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s39.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s40.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s40.iff	object/creature/player/rodian_male.iff
object/tangible/hair/rodian/shared_hair_rodian_male_s41.iff	object/creature/player/shared_rodian_male.iff	12	0	object/tangible/hair/rodian/hair_rodian_male_s41.iff	object/creature/player/rodian_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s01_m.iff	object/creature/player/shared_sullustan_male.iff	12	1	object/tangible/hair/sullustan/sul_beard_s01_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s02_m.iff	object/creature/player/shared_sullustan_male.iff	12	1	object/tangible/hair/sullustan/sul_beard_s02_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s03_m.iff	object/creature/player/shared_sullustan_male.iff	12	1	object/tangible/hair/sullustan/sul_beard_s03_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s04_m.iff	object/creature/player/shared_sullustan_male.iff	12	1	object/tangible/hair/sullustan/sul_beard_s04_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s05_m.iff	object/creature/player/shared_sullustan_male.iff	12	0	object/tangible/hair/sullustan/sul_beard_s05_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s06_m.iff	object/creature/player/shared_sullustan_male.iff	12	0	object/tangible/hair/sullustan/sul_beard_s06_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s07_m.iff	object/creature/player/shared_sullustan_male.iff	12	0	object/tangible/hair/sullustan/sul_beard_s07_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s08_m.iff	object/creature/player/shared_sullustan_male.iff	12	0	object/tangible/hair/sullustan/sul_beard_s08_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s09_m.iff	object/creature/player/shared_sullustan_male.iff	12	0	object/tangible/hair/sullustan/sul_beard_s09_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s10_m.iff	object/creature/player/shared_sullustan_male.iff	12	0	object/tangible/hair/sullustan/sul_beard_s10_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s11_m.iff	object/creature/player/shared_sullustan_male.iff	12	0	object/tangible/hair/sullustan/sul_beard_s11_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_beard_s12_m.iff	object/creature/player/shared_sullustan_male.iff	12	0	object/tangible/hair/sullustan/sul_beard_s12_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_hair_s01_f.iff	object/creature/player/shared_sullustan_female.iff	12	1	object/tangible/hair/sullustan/sul_hair_s01_f.iff	object/creature/player/sullustan_female.iff
object/tangible/hair/sullustan/shared_sul_hair_s01_m.iff	object/creature/player/shared_sullustan_male.iff	12	1	object/tangible/hair/sullustan/sul_hair_s01_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_hair_s02_f.iff	object/creature/player/shared_sullustan_female.iff	12	1	object/tangible/hair/sullustan/sul_hair_s02_f.iff	object/creature/player/sullustan_female.iff
object/tangible/hair/sullustan/shared_sul_hair_s02_m.iff	object/creature/player/shared_sullustan_male.iff	12	1	object/tangible/hair/sullustan/sul_hair_s02_m.iff	object/creature/player/sullustan_male.iff
object/tangible/hair/sullustan/shared_sul_hair_s03_f.iff	object/creature/player/shared_sullustan_female.iff	12	1	object/tangible/hair/sullustan/sul_hair_s03_f.iff	object/creature/player/sullustan_female.iff
object/tangible/hair/sullustan/shared_sul_hair_s03_m.iff	object/creature/player/shared_sullustan_male.iff	12	1	object/tangible/hair/sullustan/sul_hair_s03_m.iff	object/creature/player/sullustan_male.iff
