NAME	PARENT	GRAPH_TYPE	GOD_ONLY	IS_TITLE	IS_PROFESSION	IS_HIDDEN	MONEY_REQUIRED	POINTS_REQUIRED	SKILLS_REQUIRED_COUNT	SKILLS_REQUIRED	PRECLUSION_SKILLS	XP_TYPE	XP_COST	XP_CAP	MISSIONS_REQUIRED	APPRENTICESHIPS_REQUIRED	STATS_REQUIRED	SPECIES_REQUIRED	JEDI_STATE_REQUIRED	SKILL_ABILITY	COMMANDS	SKILL_MODS	SCHEMATICS_GRANTED	SCHEMATICS_REVOKED	SEARCHABLE	ENDER
species_trandoshan	species	fourByFour	1	0	0	0	0	0	0			unobtainable	1	0		0		trandoshan	none		regeneration,cert_knife_stone,cert_knife_survival,cert_lance_staff_wood_s1,cert_axe_heavy_duty,cert_rifle_cdef,cert_pistol_cdef,cert_carbine_cdef,cert_grenade_fragmentation_light	unarmed_accuracy=10,unarmed_speed=5,unarmed_damage=15,melee_defense=10,creature_harvesting=10,private_innate_regeneration=1			1	0
species_twilek	species	fourByFour	1	0	0	0	0	0	0			unobtainable	1	0		0		twilek	none		cert_knife_stone,cert_knife_survival,cert_lance_staff_wood_s1,cert_axe_heavy_duty,cert_rifle_cdef,cert_pistol_cdef,cert_carbine_cdef,cert_grenade_fragmentation_light	healing_dance_wound=15,healing_music_wound=5,healing_dance_shock=15,healing_music_shock=5			1	0
species_wookiee	species	fourByFour	1	0	0	0	0	0	0			unobtainable	1	0		0		wookiee	none		wookieeRoar,cert_rifle_bowcaster,cert_knife_stone,cert_knife_survival,cert_lance_staff_wood_s1,cert_axe_heavy_duty,cert_rifle_cdef,cert_pistol_cdef,cert_carbine_cdef,cert_grenade_fragmentation_light	trapping=10,tame_bonus=10,rescue=10,warcry=10,private_innate_roar=1	craftWookieItems		1	0
species_zabrak	species	fourByFour	1	0	0	0	0	0	0			unobtainable	1	0		0		zabrak	none		vitalize,equilibrium,cert_knife_stone,cert_knife_survival,cert_lance_staff_wood_s1,cert_axe_heavy_duty,cert_rifle_cdef,cert_pistol_cdef,cert_carbine_cdef,cert_grenade_fragmentation_light	dizzy_defense=10,stun_defense=10,intimidate_defense=10,anti_shock=5,private_innate_equilibrium=1,private_innate_vitalize=1			1	0
species_ithorian	species	fourByFour	1	0	0	0	0	0	0			unobtainable	1	0		0		ithorian	none		cert_knife_stone,cert_knife_survival,cert_lance_staff_wood_s1,cert_axe_heavy_duty,cert_rifle_cdef,cert_pistol_cdef,cert_carbine_cdef,cert_grenade_fragmentation_light	dizzy_defense=10,stun_defense=10,tame_bonus=10,melee_defense=10,chassis_assembly=10,power_systems=10,shields_assembly=10,advanced_assembly=10			1	0
species_sullustan	species	fourByFour	1	0	0	0	0	0	0			unobtainable	1	0		0		sullustan	none		space_navigator,cert_knife_stone,cert_knife_survival,cert_lance_staff_wood_s1,cert_axe_heavy_duty,cert_rifle_cdef,cert_pistol_cdef,cert_carbine_cdef,cert_grenade_fragmentation_light	engine_assembly=10,booster_assembly=10,weapon_systems=10,trapping=10,creature_harvesting=10			1	0
DEPRECATED_SKILLS		fourByFour	1	0	0	1	0	0	0				0	0		0			none						0	0
outdoors		fourByFour	1	0	0	0	0	0	0				0	0		0			none						1	0
outdoors_scout	outdoors	fourByFour	0	0	1	0	0	0	0				0	0		0			none						1	0
outdoors_scout_novice	outdoors_scout	fourByFour	0	1	0	0	100	15	0				0	0		0			none		private_scout_novice,harvestCorpse	trapping=5,camp=5,creature_knowledge=5,creature_harvesting=15	craftScoutCampGroupA,craftScoutTrapGroupNovice		1	0
outdoors_scout_master	outdoors_scout	fourByFour	0	1	0	0	5000	6	0	outdoors_scout_movement_04,outdoors_scout_tools_04,outdoors_scout_harvest_04,outdoors_scout_camp_04			0	0		0			none		private_scout_master	slope_move=10,burst_run=10,camp=10,foraging=15,creature_knowledge=10,creature_harvesting=5,mask_scent=30,trapping=20			1	0
outdoors_scout_movement_01	outdoors_scout	fourByFour	0	0	0	0	1000	2	0	outdoors_scout_novice		scout	1000	10000		0			none		private_scout_movement_1	slope_move=20			1	0
outdoors_scout_movement_02	outdoors_scout_movement_01	fourByFour	0	0	0	0	2000	3	0	outdoors_scout_movement_01		scout	5000	20000		0			none		private_scout_movement_2,maskscent	burst_run=20,mask_scent=20			1	0
outdoors_scout_movement_03	outdoors_scout_movement_02	fourByFour	0	0	0	0	3000	4	0	outdoors_scout_movement_02		scout	10000	30000		0			none		private_scout_movement_3	slope_move=20,mask_scent=20			1	0
outdoors_scout_movement_04	outdoors_scout_movement_03	fourByFour	0	1	0	0	4000	5	0	outdoors_scout_movement_03		scout	15000	30000		0			none		private_scout_movement_4	burst_run=20,mask_scent=30			1	0
outdoors_scout_tools_01	outdoors_scout	fourByFour	0	0	0	0	1000	2	0	outdoors_scout_novice		trapping	1000	10000		0			none		private_scout_tools_1	trapping=5	craftScoutTrapGroupA		1	0
outdoors_scout_tools_02	outdoors_scout_tools_01	fourByFour	0	0	0	0	2000	3	0	outdoors_scout_tools_01		trapping	5000	20000		0			none		private_scout_tools_2	trapping=5	craftScoutTrapGroupB		1	0
outdoors_scout_tools_03	outdoors_scout_tools_02	fourByFour	0	0	0	0	3000	4	0	outdoors_scout_tools_02		trapping	10000	30000		0			none		private_scout_tools_3	trapping=5	craftScoutTrapGroupC		1	0
outdoors_scout_tools_04	outdoors_scout_tools_03	fourByFour	0	1	0	0	4000	5	0	outdoors_scout_tools_03		trapping	15000	30000		0			none		private_scout_tools_4	trapping=10	craftScoutTrapGroupD		1	0
outdoors_scout_harvest_01	outdoors_scout	fourByFour	0	0	0	0	1000	2	0	outdoors_scout_novice		scout	1000	10000		0			none		private_scout_harvest_1	creature_knowledge=5,creature_harvesting=5			1	0
outdoors_scout_harvest_02	outdoors_scout_harvest_01	fourByFour	0	0	0	0	2000	3	0	outdoors_scout_harvest_01		scout	5000	20000		0			none		private_scout_harvest_2	creature_knowledge=10,creature_harvesting=10,creature_hit_bonus=10			1	0
outdoors_scout_harvest_03	outdoors_scout_harvest_02	fourByFour	0	0	0	0	3000	4	0	outdoors_scout_harvest_02		scout	10000	30000		0			none		private_scout_harvest_3	creature_knowledge=10,creature_harvesting=5			1	0
outdoors_scout_harvest_04	outdoors_scout_harvest_03	fourByFour	0	1	0	0	4000	5	0	outdoors_scout_harvest_03		scout	15000	30000		0			none		private_scout_harvest_4	creature_knowledge=10,creature_harvesting=10			1	0
outdoors_scout_camp_01	outdoors_scout	fourByFour	0	0	0	0	1000	2	0	outdoors_scout_novice		camp	1000	10000		0			none		private_scout_camp_1,forage	camp=5,foraging=5			1	0
outdoors_scout_camp_02	outdoors_scout_camp_01	fourByFour	0	0	0	0	2000	3	0	outdoors_scout_camp_01		camp	5000	20000		0			none		private_scout_camp_2	camp=10,foraging=10	craftScoutCampGroupB		1	0
outdoors_scout_camp_03	outdoors_scout_camp_02	fourByFour	0	0	0	0	3000	4	0	outdoors_scout_camp_02		camp	10000	40000		0			none		private_scout_camp_3	camp=10,foraging=10			1	0
outdoors_scout_camp_04	outdoors_scout_camp_03	fourByFour	0	1	0	0	4000	5	0	outdoors_scout_camp_03		camp	20000	40000		0			none		private_scout_camp_4	camp=10,foraging=10	craftScoutCampGroupC		1	0
science		fourByFour	1	0	0	0	0	0	0				0	0		0			none						1	0
science_medic	science	fourByFour	0	0	1	0	0	0	0				0	0		0			none						1	0
science_medic_novice	science_medic	fourByFour	0	1	0	0	100	15	0				0	0		0			none		private_medic_novice,healDamage,healWound,medicalForage,tendWound,tendDamage,diagnose	healing_injury_treatment=5,healing_wound_treatment=5,healing_ability=5,healing_injury_speed=5,medicine_assembly=10,medicine_experimentation=10,medical_foraging=10	craftMedicineComponentGroupA,craftMedicineStimpackGroupA		1	0
science_medic_master	science_medic	fourByFour	0	1	0	0	5000	6	0	science_medic_injury_04,science_medic_injury_speed_04,science_medic_ability_04,science_medic_crafting_04			0	0		0			none		private_medic_master	healing_injury_treatment=25,healing_ability=10,medical_foraging=25	craftMedicineStimpackGroupD		1	0
science_medic_injury_01	science_medic	fourByFour	0	0	0	0	1000	2	0	science_medic_novice		medical	1000	10000		0			none		private_medic_injury_1	healing_injury_treatment=15			1	0
science_medic_injury_02	science_medic_injury_01	fourByFour	0	0	0	0	2000	3	0	science_medic_injury_01		medical	5000	20000		0			none		private_medic_injury_2,firstAid	healing_injury_treatment=15			1	0
science_medic_injury_03	science_medic_injury_02	fourByFour	0	0	0	0	3000	4	0	science_medic_injury_02		medical	10000	30000		0			none		private_medic_injury_3	healing_injury_treatment=15			1	0
science_medic_injury_04	science_medic_injury_03	fourByFour	0	1	0	0	4000	5	0	science_medic_injury_03		medical	15000	30000		0			none		private_medic_injury_4,quickHeal	healing_injury_treatment=25			1	0
science_medic_injury_speed_01	science_medic	fourByFour	0	0	0	0	1000	2	0	science_medic_novice		medical	1000	10000		0			none		private_medic_speed_1	healing_injury_speed=15			1	0
science_medic_injury_speed_02	science_medic_injury_speed_01	fourByFour	0	0	0	0	2000	3	0	science_medic_injury_speed_01		medical	5000	20000		0			none		private_medic_speed_2,dragIncapacitatedPlayer	healing_injury_speed=15			1	0
science_medic_injury_speed_03	science_medic_injury_speed_02	fourByFour	0	0	0	0	3000	4	0	science_medic_injury_speed_02		medical	10000	30000		0			none		private_medic_speed_3	healing_injury_speed=15			1	0
science_medic_injury_speed_04	science_medic_injury_speed_03	fourByFour	0	1	0	0	4000	5	0	science_medic_injury_speed_03		medical	15000	30000		0			none		private_medic_speed_4	healing_injury_speed=25			1	0
science_medic_ability_01	science_medic	fourByFour	0	0	0	0	1000	2	0	science_medic_novice		medical	1000	10000		0			none		private_medic_ability_1	healing_ability=5,medical_foraging=15			1	0
science_medic_ability_02	science_medic_ability_01	fourByFour	0	0	0	0	2000	3	0	science_medic_ability_01		medical	5000	20000		0			none		private_medic_ability_2	healing_ability=10,medical_foraging=15			1	0
science_medic_ability_03	science_medic_ability_02	fourByFour	0	0	0	0	3000	4	0	science_medic_ability_02		medical	10000	30000		0			none		private_medic_ability_3	healing_ability=10,medical_foraging=15			1	0
science_medic_ability_04	science_medic_ability_03	fourByFour	0	1	0	0	4000	5	0	science_medic_ability_03		medical	15000	30000		0			none		private_medic_ability_4	healing_ability=10,medical_foraging=20			1	0
science_medic_crafting_01	science_medic	fourByFour	0	0	0	0	1000	2	0	science_medic_novice		crafting_medicine_general	500	2000		0			none		private_medic_crafting_1	medicine_assembly=10,medicine_experimentation=10	craftMedpackGroupA		1	0
science_medic_crafting_02	science_medic_crafting_01	fourByFour	0	0	0	0	2000	3	0	science_medic_crafting_01		crafting_medicine_general	1000	6000		0			none		private_medic_crafting_2	medicine_assembly=10,medicine_experimentation=10	craftMedicineComponentGroupB,craftMedicineStimpackGroupB		1	0
science_medic_crafting_03	science_medic_crafting_02	fourByFour	0	0	0	0	3000	4	0	science_medic_crafting_02		crafting_medicine_general	3000	12000		0			none		private_medic_crafting_3	medicine_assembly=10,medicine_experimentation=10	craftMedpackBGroupA,craftMedpackGroupB		1	0
science_medic_crafting_04	science_medic_crafting_03	fourByFour	0	1	0	0	4000	5	0	science_medic_crafting_03		crafting_medicine_general	6000	17500		0			none		private_medic_crafting_4	medicine_assembly=10,medicine_experimentation=10	craftMedicineStimpackGroupC,craftMedicineComponentGroupD,craftMedpackBGroupB		1	0
combat		fourByFour	1	0	0	0	0	0	0				0	0		0			none						1	0
combat_brawler	combat	fourByFour	0	0	1	0	0	0	0				0	0		0			none						1	0
combat_brawler_novice	combat_brawler	fourByFour	0	1	0	0	100	15	0				0	0		0			none		private_brawler_novice,polearmLunge1,unarmedLunge1,melee1hLunge1,melee2hLunge1,taunt,warcry1,intimidate1,berserk1,cert_knife_dagger,centerOfBeing	unarmed_accuracy=10,unarmed_damage=15,unarmed_speed=5,polearm_accuracy=10,polearm_speed=5,onehandmelee_accuracy=10,onehandmelee_speed=5,twohandmelee_accuracy=10,twohandmelee_speed=5,private_onehandmelee_combat_difficulty=100,private_twohandmelee_combat_difficulty=100,private_unarmed_combat_difficulty=100,private_polearm_combat_difficulty=100,taunt=10,unarmed_center_of_being_efficacy=10,polearm_center_of_being_efficacy=10,onehandmelee_center_of_being_efficacy=10,twohandmelee_center_of_being_efficacy=10,center_of_being_duration_unarmed=5,center_of_being_duration_onehandmelee=5,center_of_being_duration_twohandmelee=5,center_of_being_duration_polearm=5			1	0
combat_brawler_master	combat_brawler	fourByFour	0	1	0	0	5000	6	0	combat_brawler_unarmed_04,combat_brawler_1handmelee_04,combat_brawler_2handmelee_04,combat_brawler_polearm_04			0	0		0			none		private_brawler_master,polearmLunge2,unarmedLunge2,melee1hLunge2,melee2hLunge2,warcry2,intimidate2,berserk2	warcry=20,intimidate=20,berserk=20,unarmed_accuracy=5,unarmed_speed=5,onehandmelee_speed=5,onehandmelee_accuracy=5,twohandmelee_speed=5,twohandmelee_accuracy=5,polearm_speed=5,polearm_accuracy=5,melee_defense=5,ranged_defense=5,private_onehandmelee_combat_difficulty=100,private_twohandmelee_combat_difficulty=100,private_unarmed_combat_difficulty=100,private_polearm_combat_difficulty=100,taunt=30,polearm_toughness=5,onehandmelee_toughness=5,twohandmelee_toughness=5,unarmed_toughness=5,unarmed_center_of_being_efficacy=10,polearm_center_of_being_efficacy=10,onehandmelee_center_of_being_efficacy=10,twohandmelee_center_of_being_efficacy=10,center_of_being_duration_onehandmelee=5,center_of_being_duration_twohandmelee=5,center_of_being_duration_polearm=5			1	0
combat_brawler_unarmed_01	combat_brawler	fourByFour	0	0	0	0	1000	2	0	combat_brawler_novice		combat_meleespecialize_unarmed	1000	10000		0			none		private_brawler_unarmed_1,unarmedHit1	unarmed_speed=5,unarmed_accuracy=10,private_unarmed_combat_difficulty=100,unarmed_damage=5,unarmed_center_of_being_efficacy=10,center_of_being_duration_unarmed=2			1	0
combat_brawler_unarmed_02	combat_brawler_unarmed_01	fourByFour	0	0	0	0	2000	3	0	combat_brawler_unarmed_01		combat_meleespecialize_unarmed	5000	30000		0			none		private_brawler_unarmed_2,unarmedStun1	unarmed_speed=5,unarmed_accuracy=10,private_unarmed_combat_difficulty=100,unarmed_damage=10,unarmed_center_of_being_efficacy=10,center_of_being_duration_unarmed=2			1	0
combat_brawler_unarmed_03	combat_brawler_unarmed_02	fourByFour	0	0	0	0	3000	4	0	combat_brawler_unarmed_02		combat_meleespecialize_unarmed	15000	140000		0			none		private_brawler_unarmed_3,unarmedBlind1	unarmed_speed=5,unarmed_accuracy=10,private_unarmed_combat_difficulty=100,unarmed_toughness=10,unarmed_damage=10,unarmed_center_of_being_efficacy=5,center_of_being_duration_unarmed=2			1	0
combat_brawler_unarmed_04	combat_brawler_unarmed_03	fourByFour	0	1	0	0	4000	5	0	combat_brawler_unarmed_03		combat_meleespecialize_unarmed	70000	200000		0			none		private_brawler_unarmed_4,unarmedSpinAttack1	unarmed_speed=5,unarmed_accuracy=10,melee_defense=2,private_unarmed_combat_difficulty=100,unarmed_toughness=10,unarmed_damage=10,unarmed_center_of_being_efficacy=10,center_of_being_duration_unarmed=2			1	0
combat_brawler_1handmelee_01	combat_brawler	fourByFour	0	0	0	0	1000	2	0	combat_brawler_novice		combat_meleespecialize_onehand	1000	10000		0			none		private_brawler_1hand_1,melee1hHit1,cert_sword_01,cert_baton_gaderiffi,cert_sword_02	onehandmelee_speed=5,onehandmelee_accuracy=10,private_onehandmelee_combat_difficulty=100,center_of_being_duration_onehandmelee=2,onehandmelee_center_of_being_efficacy=10			1	0
combat_brawler_1handmelee_02	combat_brawler_1handmelee_01	fourByFour	0	0	0	0	2000	3	0	combat_brawler_1handmelee_01		combat_meleespecialize_onehand	5000	30000		0			none		private_brawler_1hand_2,melee1hBodyHit1,cert_knife_vibroblade	onehandmelee_speed=5,onehandmelee_accuracy=10,private_onehandmelee_combat_difficulty=100,center_of_being_duration_onehandmelee=2,onehandmelee_center_of_being_efficacy=10			1	0
combat_brawler_1handmelee_03	combat_brawler_1handmelee_02	fourByFour	0	0	0	0	3000	4	0	combat_brawler_1handmelee_02		combat_meleespecialize_onehand	15000	140000		0			none		private_brawler_1hand_3,melee1hDizzyHit1,cert_sword_blade_ryyk	onehandmelee_speed=5,onehandmelee_accuracy=10,private_onehandmelee_combat_difficulty=100,onehandmelee_toughness=10,center_of_being_duration_onehandmelee=2,onehandmelee_center_of_being_efficacy=10			1	0
combat_brawler_1handmelee_04	combat_brawler_1handmelee_03	fourByFour	0	1	0	0	4000	5	0	combat_brawler_1handmelee_03		combat_meleespecialize_onehand	70000	200000		0			none		private_brawler_1hand_4,melee1hSpinAttack1,cert_sword_blade_rantok	onehandmelee_speed=5,onehandmelee_accuracy=10,private_onehandmelee_combat_difficulty=100,onehandmelee_toughness=10,center_of_being_duration_onehandmelee=2,onehandmelee_center_of_being_efficacy=10			1	0
combat_brawler_2handmelee_01	combat_brawler	fourByFour	0	0	0	0	1000	2	0	combat_brawler_novice		combat_meleespecialize_twohand	1000	10000		0			none		private_brawler_2hand_1,melee2hHit1,cert_sword_2h_axe	twohandmelee_speed=5,twohandmelee_accuracy=10,private_twohandmelee_combat_difficulty=100,center_of_being_duration_twohandmelee=2,twohandmelee_center_of_being_efficacy=10			1	0
combat_brawler_2handmelee_02	combat_brawler_2handmelee_01	fourByFour	0	0	0	0	2000	3	0	combat_brawler_2handmelee_01		combat_meleespecialize_twohand	5000	30000		0			none		private_brawler_2hand_2,melee2hHeadHit1,cert_sword_2h_katana	twohandmelee_speed=5,twohandmelee_accuracy=10,private_twohandmelee_combat_difficulty=100,center_of_being_duration_twohandmelee=2,twohandmelee_center_of_being_efficacy=10			1	0
combat_brawler_2handmelee_03	combat_brawler_2handmelee_02	fourByFour	0	0	0	0	3000	4	0	combat_brawler_2handmelee_02		combat_meleespecialize_twohand	15000	140000		0			none		private_brawler_2hand_3,melee2hSweep1,cert_axe_vibro	twohandmelee_speed=5,twohandmelee_accuracy=10,private_twohandmelee_combat_difficulty=100,twohandmelee_toughness=10,center_of_being_duration_twohandmelee=2,twohandmelee_center_of_being_efficacy=10			1	0
combat_brawler_2handmelee_04	combat_brawler_2handmelee_03	fourByFour	0	1	0	0	4000	5	0	combat_brawler_2handmelee_03		combat_meleespecialize_twohand	70000	200000		0			none		private_brawler_2hand_4,melee2hSpinAttack1,cert_sword_2h_cleaver	twohandmelee_speed=5,twohandmelee_accuracy=10,private_twohandmelee_combat_difficulty=100,twohandmelee_toughness=10,center_of_being_duration_twohandmelee=2,twohandmelee_center_of_being_efficacy=10			1	0
combat_brawler_polearm_01	combat_brawler	fourByFour	0	0	0	0	1000	2	0	combat_brawler_novice		combat_meleespecialize_polearm	1000	10000		0			none		private_brawler_polearm_1,polearmHit1,cert_lance_staff_wood_s2,cert_lance_staff_metal	polearm_speed=5,polearm_accuracy=10,private_polearm_combat_difficulty=100,center_of_being_duration_polearm=2,polearm_center_of_being_efficacy=10			1	0
combat_brawler_polearm_02	combat_brawler_polearm_01	fourByFour	0	0	0	0	2000	3	0	combat_brawler_polearm_01		combat_meleespecialize_polearm	5000	30000		0			none		private_brawler_polearm_2,polearmLegHit1,cert_lance_controllerfp	polearm_speed=5,polearm_accuracy=10,private_polearm_combat_difficulty=100,center_of_being_duration_polearm=2,polearm_center_of_being_efficacy=10			1	0
combat_brawler_polearm_03	combat_brawler_polearm_02	fourByFour	0	0	0	0	3000	4	0	combat_brawler_polearm_02		combat_meleespecialize_polearm	15000	140000		0			none		private_brawler_polearm_3,polearmStun1,cert_lance_vibro_axe	polearm_speed=5,polearm_accuracy=10,private_polearm_combat_difficulty=100,polearm_toughness=4,center_of_being_duration_polearm=2,polearm_center_of_being_efficacy=10			1	0
combat_brawler_polearm_04	combat_brawler_polearm_03	fourByFour	0	1	0	0	4000	5	0	combat_brawler_polearm_03		combat_meleespecialize_polearm	70000	200000		0			none		private_brawler_polearm_4,polearmSpinAttack1	polearm_speed=5,polearm_accuracy=10,private_polearm_combat_difficulty=100,polearm_toughness=4,center_of_being_duration_polearm=1,polearm_center_of_being_efficacy=5			1	0
combat_marksman	combat	fourByFour	0	0	1	0	0	0	0				0	0		0			none						1	0
combat_marksman_novice	combat_marksman	fourByFour	0	1	0	0	100	15	0				0	0		0			none		private_marksman_novice,pointBlankArea1,pointBlankSingle1,overChargeShot1,cert_rifle_dlt20,cert_pistol_d18,cert_carbine_dh17	pistol_accuracy=10,pistol_speed=5,rifle_accuracy=10,rifle_speed=5,carbine_speed=5,carbine_accuracy=10,private_rifle_combat_difficulty=100,private_carbine_combat_difficulty=100,private_pistol_combat_difficulty=100			1	0
combat_marksman_master	combat_marksman	fourByFour	0	1	0	0	5000	6	0	combat_marksman_rifle_04,combat_marksman_pistol_04,combat_marksman_carbine_04,combat_marksman_support_04			0	0		0			none		private_marksman_master,overChargeShot2	pistol_accuracy=10,pistol_speed=5,rifle_accuracy=10,rifle_speed=5,carbine_speed=5,carbine_accuracy=10,ranged_defense=5,private_rifle_combat_difficulty=100,private_carbine_combat_difficulty=100,private_pistol_combat_difficulty=100			1	0
combat_marksman_rifle_01	combat_marksman	fourByFour	0	0	0	0	1000	2	0	combat_marksman_novice		combat_rangedspecialize_rifle	1000	10000		0			none		private_marksman_rifle_1,headShot1,cert_rifle_dlt20a,cert_rifle_tusken	rifle_accuracy=10,rifle_speed=5,private_rifle_combat_difficulty=100,rifle_concealment_chance=5			1	0
combat_marksman_rifle_02	combat_marksman_rifle_01	fourByFour	0	0	0	0	2000	3	0	combat_marksman_rifle_01		combat_rangedspecialize_rifle	5000	30000		0			none		private_marksman_rifle_2,takeCover,cert_rifle_sg82,cert_rifle_laser	rifle_accuracy=10,rifle_speed=5,private_rifle_combat_difficulty=100,rifle_concealment_chance=5			1	0
combat_marksman_rifle_03	combat_marksman_rifle_02	fourByFour	0	0	0	0	3000	4	0	combat_marksman_rifle_02		combat_rangedspecialize_rifle	15000	140000		0			none		private_marksman_rifle_3,headShot2,cert_rifle_spraystick	rifle_accuracy=10,rifle_speed=5,private_rifle_combat_difficulty=100,rifle_concealment_chance=5			1	0
combat_marksman_rifle_04	combat_marksman_rifle_03	fourByFour	0	1	0	0	4000	5	0	combat_marksman_rifle_03		combat_rangedspecialize_rifle	70000	200000		0			none		private_marksman_rifle_4,mindShot1,cert_rifle_jawa_ion,cert_rifle_e11	rifle_accuracy=10,rifle_speed=5,ranged_defense=2,private_rifle_combat_difficulty=100,rifle_concealment_chance=5			1	0
combat_marksman_pistol_01	combat_marksman	fourByFour	0	0	0	0	1000	2	0	combat_marksman_novice		combat_rangedspecialize_pistol	1000	10000		0			none		private_marksman_pistol_1,bodyShot1,cert_pistol_dl44,cert_pistol_dl44_metal	pistol_accuracy=10,pistol_speed=5,private_pistol_combat_difficulty=100			1	0
combat_marksman_pistol_02	combat_marksman_pistol_01	fourByFour	0	0	0	0	2000	3	0	combat_marksman_pistol_01		combat_rangedspecialize_pistol	5000	30000		0			none		private_marksman_pistol_2,rollShot,diveShot,kipUpShot,cert_pistol_scout_blaster,cert_pistol_dh17	pistol_accuracy=10,pistol_speed=5,private_pistol_combat_difficulty=100			1	0
combat_marksman_pistol_03	combat_marksman_pistol_02	fourByFour	0	0	0	0	3000	4	0	combat_marksman_pistol_02		combat_rangedspecialize_pistol	15000	140000		0			none		private_marksman_pistol_3,bodyShot2,cert_pistol_striker,cert_pistol_power5	pistol_accuracy=10,pistol_speed=5,private_pistol_combat_difficulty=100			1	0
combat_marksman_pistol_04	combat_marksman_pistol_03	fourByFour	0	1	0	0	4000	5	0	combat_marksman_pistol_03		combat_rangedspecialize_pistol	70000	200000		0			none		private_marksman_pistol_4,healthShot1,cert_pistol_srcombat,cert_pistol_tangle,cert_pistol_fwg5	pistol_accuracy=10,pistol_speed=5,ranged_defense=2,private_pistol_combat_difficulty=100			1	0
combat_marksman_carbine_01	combat_marksman	fourByFour	0	0	0	0	1000	2	0	combat_marksman_novice		combat_rangedspecialize_carbine	1000	10000		0			none		private_marksman_carbine_1,legShot1,cert_carbine_dh17_snubnose	carbine_speed=5,carbine_accuracy=10,private_carbine_combat_difficulty=100			1	0
combat_marksman_carbine_02	combat_marksman_carbine_01	fourByFour	0	0	0	0	2000	3	0	combat_marksman_carbine_01		combat_rangedspecialize_carbine	5000	30000		0			none		private_marksman_carbine_2,fullAutoSingle1,cert_carbine_e11	carbine_speed=5,carbine_accuracy=10,private_carbine_combat_difficulty=100			1	0
combat_marksman_carbine_03	combat_marksman_carbine_02	fourByFour	0	0	0	0	3000	4	0	combat_marksman_carbine_02		combat_rangedspecialize_carbine	15000	140000		0			none		private_marksman_carbine_3,legShot2,cert_carbine_laser	carbine_speed=5,carbine_accuracy=10,private_carbine_combat_difficulty=100			1	0
combat_marksman_carbine_04	combat_marksman_carbine_03	fourByFour	0	1	0	0	4000	5	0	combat_marksman_carbine_03		combat_rangedspecialize_carbine	70000	200000		0			none		private_marksman_carbine_4,actionShot1,cert_carbine_dxr6,cert_carbine_ee3	carbine_speed=5,carbine_accuracy=10,ranged_defense=2,private_carbine_combat_difficulty=100			1	0
combat_marksman_support_01	combat_marksman	fourByFour	0	0	0	0	1000	2	0	combat_marksman_novice		combat_general	300	170000		0			none		private_marksman_support_1,threatenShot,aim	ranged_defense=2,aim=10			1	0
combat_marksman_support_02	combat_marksman_support_01	fourByFour	0	0	0	0	2000	3	0	combat_marksman_support_01		combat_general	2250	170000		0			none		private_marksman_support_2,tumbleToProne,tumbleToKneeling,tumbleToStanding	melee_defense=2,aim=10			1	0
combat_marksman_support_03	combat_marksman_support_02	fourByFour	0	0	0	0	3000	4	0	combat_marksman_support_02		combat_general	6000	170000		0			none		private_marksman_support_3,warningShot	ranged_defense=2,aim=5			1	0
combat_marksman_support_04	combat_marksman_support_03	fourByFour	0	1	0	0	4000	5	0	combat_marksman_support_03		combat_general	22000	170000		0			none		private_marksman_support_4,suppressionFire1	alert=10,ranged_defense=2,aim=5			1	0
combat_rifleman_prereq	combat	oneByFour	1	0	1	1	0	0	0				0	0		0			none						0	0
combat_rifleman_prereq_novice	combat_rifleman_prereq	oneByFour	1	1	0	1	100	10	0			combat_general	1000	10000		0			none		placedShot,knockdownRecovery	rifle_defense=5,rifle_accuracy=10			0	0
combat_rifleman_prereq_master	combat_rifleman_prereq	oneByFour	1	0	0	1	5000	6	0	combat_rifleman_prereq_04		combat_general	85000	150000		0			none		aim	rifle_defense=10,rifle_accuracy=15,rifle_speed=5,melee_defense=5			0	0
combat_rifleman_prereq_01	combat_rifleman_prereq	oneByFour	1	0	0	1	1000	2	0	combat_rifleman_prereq_novice		combat_general	6000	20000		0			none		firearmStrike	rifle_defense=5,rifle_accuracy=10,rifle_speed=5			0	0
combat_rifleman_prereq_02	combat_rifleman_prereq_01	oneByFour	1	0	0	1	2000	3	0	combat_rifleman_prereq_01		combat_general	14000	30000		0			none		aimedShot,rollShot	rifle_defense=5,rifle_accuracy=10,rifle_speed=5			0	0
combat_rifleman_prereq_03	combat_rifleman_prereq_02	oneByFour	1	0	0	1	3000	4	0	combat_rifleman_prereq_02		combat_general	27000	60000		0			none		diveShot,kipUpShot	rifle_defense=10,rifle_accuracy=10,rifle_speed=5,melee_defense=5			0	0
combat_rifleman_prereq_04	combat_rifleman_prereq_03	oneByFour	1	0	0	1	4000	5	0	combat_rifleman_prereq_03		combat_general	49000	100000		0			none		overchargeShot	rifle_defense=10,rifle_accuracy=15,rifle_speed=5			0	0
combat_rifleman	combat	fourByFour	0	0	1	0	0	0	0				0	0		0			none						1	0
